200 400 3.25
200 2400 3.7
200 4400 3.825
200 6400 3.95
200 8400 4.025
200 10400 4.15
200 12400 4.275
200 14400 4.4
200 16400 4.525
200 18400 4.65
400 800 3.375
400 4800 3.925
400 8800 4.05
400 12800 4.3
400 16800 4.55
400 20800 4.8
400 24800 5.05
400 28800 5.3
400 32800 5.525
400 36800 5.675
400 40800 5.89766
400 44800 6.04766
400 48800 6.29766
400 52800 6.66328
400 56800 6.98672
400 60800 7.19844
400 64800 7.38984
400 68800 7.51953
400 72800 7.75078
400 76800 7.91406
600 1200 3.35
600 7200 4.05
600 13200 4.35
600 19200 4.7
600 25200 5.05
600 31200 5.375
600 37200 5.725
600 43200 6.15
600 49200 6.45
600 55200 6.73828
600 61200 7.01328
600 67200 7.30703
600 73200 7.72891
600 79200 8.24375
600 85200 8.675
600 91200 8.98906
600 97200 9.23828
600 103200 9.53516
600 109200 9.86483
600 115200 10.1
600 121200 10.3703
600 127200 10.6273
600 133200 10.9148
600 139200 11.2172
600 145200 11.6156
600 151200 12.1812
600 157200 12.8867
600 163200 13.3656
600 169200 13.7156
600 175200 13.9812
800 1600 3.375
800 9600 4.225
800 17600 4.675
800 25600 5.125
800 33600 5.625
800 41600 6
800 49600 6.5
800 57600 7.075
800 65600 7.50625
800 73600 7.86797
800 81600 8.2375
800 89600 8.65156
800 97600 9.19297
800 105600 9.83281
800 113600 10.457
800 121600 10.8391
800 129600 11.2383
800 137600 11.6117
800 145600 11.968
800 153600 12.343
800 161600 12.693
800 169600 13.1141
800 177600 13.4172
800 185600 13.8672
800 193600 14.3695
800 201600 15.1531
800 209600 15.9938
800 217600 16.5899
800 225600 17.1398
800 233600 17.5703
800 241600 17.8828
800 249600 18.257
800 257600 18.5648
800 265600 18.9852
800 273600 19.2961
800 281600 19.6687
800 289600 20.0703
800 297600 20.4055
800 305600 20.7797
800 313600 21.1734
1000 2000 3.325
1000 12000 4.25
1000 22000 4.85
1000 32000 5.4
1000 42000 6
1000 52000 6.5
1000 62000 7.125
1000 72000 7.825
1000 82000 8.37188
1000 92000 8.82344
1000 102000 9.29375
1000 112000 9.78828
1000 122000 10.4875
1000 132000 11.2688
1000 142000 12.043
1000 152000 12.5547
1000 162000 13.0289
1000 172000 13.4844
1000 182000 13.9446
1000 192000 14.3805
1000 202000 14.8133
1000 212000 15.3352
1000 222000 15.7891
1000 232000 16.3039
1000 242000 16.9742
1000 252000 17.8758
1000 262000 18.918
1000 272000 19.7313
1000 282000 20.3985
1000 292000 20.8953
1000 302000 21.3383
1000 312000 21.8109
1000 322000 22.2734
1000 332000 22.7539
1000 342000 23.1781
1000 352000 23.657
1000 362000 24.0899
1000 372000 24.5664
1000 382000 24.9984
1000 392000 25.486
1000 402000 25.9367
1000 412000 26.3836
1000 422000 26.8367
1000 432000 27.3227
1000 442000 27.7859
1000 452000 28.2117
1000 462000 28.6781
1000 472000 29.1531
1000 482000 29.675
1000 492000 30.4539
