100 200 3.125
100 400 3.3
100 1000 3.3
100 4950 3.375
200 400 3.5
200 1000 3.85
200 2800 3.825
200 19900 4.625
300 600 3.625
300 1500 3.85
300 5100 3.95
300 44850 6.25
400 800 3.625
400 2000 3.85
400 8000 4.075
400 79800 8.02734
500 1000 3.625
500 3000 3.95
500 11000 4.2
500 124750 10.5422
600 1200 3.625
600 3600 3.975
600 14400 4.45
600 179700 14.1633
700 1400 3.625
700 4200 3.975
700 18200 4.675
700 244650 17.5508
800 1600 3.625
800 4800 4.075
800 22400 4.925
800 319600 21.3523
900 1800 3.625
900 5400 4.075
900 27000 5.2
900 404550 25.6773
1000 2000 3.625
1000 6000 4.1
1000 31000 5.45
1000 499500 31.3273
