100 200 3.4e-06
100 400 4.2e-06
100 1000 5.2e-06
100 4950 1.8e-05
200 400 8.2e-06
200 1000 6.6e-06
200 2800 9.2e-06
200 19900 3.94e-05
300 600 6.2e-06
300 1500 9e-06
300 5100 1.64e-05
300 44850 8.74e-05
400 800 7.8e-06
400 2000 1.18e-05
400 8000 2.46e-05
400 79800 0.0001916
500 1000 9.4e-06
500 3000 1.64e-05
500 11000 3.22e-05
500 124750 0.000234
600 1200 1.2e-06
600 3600 1.88e-05
600 14400 4.92e-05
600 179700 0.0004014
700 1400 1.26e-05
700 4200 2.5e-05
700 18200 5.34e-05
700 244650 0.0005442
800 1600 1.54e-05
800 4800 3.3e-05
800 22400 6.28e-05
800 319600 0.0006744
900 1800 1.88e-05
900 5400 3.28e-05
900 27000 8.72e-05
900 404550 0.0078616
1000 2000 1.82e-05
1000 6000 3.8e-05
1000 31000 8.5e-05
1000 499500 0.0009702
