100 200 3.3e-06
100 400 4.1e-06
100 1000 4.9e-06
100 4950 1.46e-05
200 400 7.8e-06
200 1000 6.8e-06
200 2800 9.6e-06
200 19900 5.05e-05
300 600 6.1e-06
300 1500 1.11e-05
300 5100 1.89e-05
300 44850 0.0001117
400 800 8.1e-06
400 2000 1.18e-05
400 8000 2.84e-05
400 79800 0.0001976
500 1000 9.2e-06
500 3000 1.63e-05
500 11000 4.44e-05
500 124750 0.0002776
600 1200 1.12e-05
600 3600 1.92e-05
600 14400 5.35e-05
600 179700 0.0004411
700 1400 1.24e-05
700 4200 2.55e-05
700 18200 5.92e-05
700 244650 0.000579
800 1600 1.59e-05
800 4800 2.82e-05
800 22400 7.73e-05
800 319600 0.0006621
900 1800 1.1e-06
900 5400 2.98e-05
900 27000 9.49e-05
900 404550 0.0185987
1000 2000 1.6e-06
1000 6000 3.48e-05
1000 31000 0.0001068
1000 499500 0.0010803
