200 400 3.2
200 2400 3.6625
200 4400 3.7875
200 6400 3.9125
200 8400 4.0375
200 10400 4.15
200 12400 4.275
200 14400 4.4125
200 16400 4.5
200 18400 4.625
400 800 3.35
400 4800 3.875
400 8800 4.0125
400 12800 4.2375
400 16800 4.4875
400 20800 4.7
400 24800 4.95
400 28800 5.25
400 32800 5.4625
400 36800 5.625
400 40800 5.83398
400 44800 5.98398
400 48800 6.26484
400 52800 6.60859
400 56800 6.91289
400 60800 7.15039
400 64800 7.28437
400 68800 7.49297
400 72800 7.66758
400 76800 7.84727
600 1200 3.3375
600 7200 4.0875
600 13200 4.3875
600 19200 4.7125
600 25200 5.075
600 31200 5.4
600 37200 5.725
600 43200 6.2
600 49200 6.46797
600 55200 6.78945
600 61200 7.04844
600 67200 7.36797
600 73200 7.78047
600 79200 8.27539
600 85200 8.70117
600 91200 9.03477
600 97200 9.31875
600 103200 9.57851
600 109200 9.85703
600 115200 10.134
600 121200 10.3941
600 127200 10.6695
600 133200 10.943
600 139200 11.2359
600 145200 11.634
600 151200 12.2047
600 157200 12.9187
600 163200 13.4102
600 169200 13.7387
600 175200 14.0266
800 1600 3.3375
800 9600 4.15
800 17600 4.625
800 25600 5.025
800 33600 5.525
800 41600 5.9
800 49600 6.4
800 57600 6.9875
800 65600 7.38203
800 73600 7.7543
800 81600 8.12891
800 89600 8.53164
800 97600 9.07891
800 105600 9.74492
800 113600 10.3266
800 121600 10.7523
800 129600 11.1363
800 137600 11.5019
800 145600 11.8722
800 153600 12.2637
800 161600 12.6156
800 169600 13
800 177600 13.3707
800 185600 13.7586
800 193600 14.2832
800 201600 15.0281
800 209600 15.8891
800 217600 16.5547
800 225600 17.0809
800 233600 17.4641
800 241600 17.841
800 249600 18.1945
800 257600 18.5828
800 265600 18.9441
800 273600 19.3355
800 281600 19.6832
800 289600 20.0313
800 297600 20.3976
800 305600 20.7836
800 313600 21.15
1000 2000 3.35
1000 12000 4.275
1000 22000 4.8625
1000 32000 5.4125
1000 42000 6.0125
1000 52000 6.525
1000 62000 7.1375
1000 72000 7.7875
1000 82000 8.3375
1000 92000 8.81797
1000 102000 9.25273
1000 112000 9.78711
1000 122000 10.4324
1000 132000 11.273
1000 142000 12.0219
1000 152000 12.5457
1000 162000 13.0316
1000 172000 13.4777
1000 182000 13.9656
1000 192000 14.4125
1000 202000 14.8434
1000 212000 15.3063
1000 222000 15.7984
1000 232000 16.3168
1000 242000 16.9726
1000 252000 17.9078
1000 262000 18.9434
1000 272000 19.7285
1000 282000 20.4012
1000 292000 20.9078
1000 302000 21.3879
1000 312000 21.8254
1000 322000 22.2969
1000 332000 22.7523
1000 342000 23.2219
1000 352000 23.6668
1000 362000 24.1707
1000 372000 24.5973
1000 382000 25.0711
1000 392000 25.4984
1000 402000 25.9438
1000 412000 26.4164
1000 422000 26.8781
1000 432000 27.3805
1000 442000 27.807
1000 452000 28.2852
1000 462000 28.7555
1000 472000 29.1809
1000 482000 29.7051
1000 492000 30.4645
