100 200 3.0875
100 400 3.275
100 1000 3.25
100 4950 3.3625
200 400 3.5375
200 1000 3.825
200 2800 3.775
200 19900 4.6
300 600 3.6125
300 1500 3.825
300 5100 3.8875
300 44850 6.2125
400 800 3.6625
400 2000 3.825
400 8000 4.025
400 79800 7.97891
500 1000 3.6625
500 3000 3.95
500 11000 4.15
500 124750 10.4972
600 1200 3.6625
600 3600 3.95
600 14400 4.4
600 179700 14.1285
700 1400 3.6625
700 4200 3.95
700 18200 4.625
700 244650 17.4957
800 1600 3.6625
800 4800 4.0625
800 22400 4.875
800 319600 21.332
900 1800 3.6625
900 5400 4.075
900 27000 5.1375
900 404550 25.632
1000 2000 3.6625
1000 6000 4.075
1000 31000 5.3625
1000 499500 31.307
