200 400 7.9e-06
200 2400 9.9e-06
200 4400 2.17e-05
200 6400 2.08e-05
200 8400 2.64e-05
200 10400 2.38e-05
200 12400 3.27e-05
200 14400 3.68e-05
200 16400 3.75e-05
200 18400 3.6e-05
400 800 8e-06
400 4800 2.38e-05
400 8800 3.82e-05
400 12800 4.92e-05
400 16800 6.58e-05
400 20800 6.14e-05
400 24800 7.67e-05
400 28800 0.0001081
400 32800 0.0001057
400 36800 0.0001108
400 40800 0.000117
400 44800 0.0001248
400 48800 0.0001381
400 52800 0.0001507
400 56800 0.0001629
400 60800 0.0002611
400 64800 0.000296
400 68800 0.0003126
400 72800 0.0002471
400 76800 0.0002183
600 1200 1.2e-05
600 7200 3.96e-05
600 13200 7e-05
600 19200 8.03e-05
600 25200 0.0001023
600 31200 9.54e-05
600 37200 0.0001295
600 43200 0.0001588
600 49200 0.0001899
600 55200 0.0001728
600 61200 0.0001998
600 67200 0.0001904
600 73200 0.0002352
600 79200 0.0002533
600 85200 0.000246
600 91200 0.0003045
600 97200 0.0002743
600 103200 0.0002835
600 109200 0.0003126
600 115200 0.0003351
600 121200 0.0003549
600 127200 0.0003514
600 133200 0.0004072
600 139200 0.0003522
600 145200 0.0003995
600 151200 0.0004045
600 157200 0.0004854
600 163200 0.0005905
600 169200 0.0004868
600 175200 0.0005316
800 1600 1.51e-05
800 9600 5.48e-05
800 17600 8.63e-05
800 25600 0.000116
800 33600 0.0001441
800 41600 0.0001821
800 49600 0.000225
800 57600 0.0002562
800 65600 0.0002666
800 73600 0.00028
800 81600 0.000309
800 89600 0.0002935
800 97600 0.0003731
800 105600 0.0004551
800 113600 0.0003946
800 121600 0.0004127
800 129600 0.0005545
800 137600 0.0004747
800 145600 0.0004968
800 153600 0.0004892
800 161600 0.0004843
800 169600 0.0005016
800 177600 0.000571
800 185600 0.0005765
800 193600 0.0006009
800 201600 0.0005387
800 209600 0.0005885
800 217600 0.0006171
800 225600 0.0006944
800 233600 0.0006766
800 241600 0.0006774
800 249600 0.0006791
800 257600 0.000807
800 265600 0.0007054
800 273600 0.0007615
800 281600 0.000729
800 289600 0.0006786
800 297600 0.0008256
800 305600 0.0008427
800 313600 0.0008403
1000 2000 1.38e-05
1000 12000 6.3e-05
1000 22000 9.69e-05
1000 32000 0.000812
1000 42000 0.0001687
1000 52000 0.0001759
1000 62000 0.0002264
1000 72000 0.0006722
1000 82000 0.0019184
1000 92000 0.0007519
1000 102000 0.0018743
1000 112000 0.0030384
1000 122000 0.0022754
1000 132000 0.000796
1000 142000 0.0037013
1000 152000 0.0060087
1000 162000 0.0085351
1000 172000 0.0053856
1000 182000 0.0076533
1000 192000 0.0050866
1000 202000 0.0046213
1000 212000 0.0079415
1000 222000 0.0093019
1000 232000 0.0064208
1000 242000 0.0036768
1000 252000 0.0007312
1000 262000 0.0007412
1000 272000 0.0029639
1000 282000 0.0074258
1000 292000 0.0165862
1000 302000 0.018587
1000 312000 0.0134797
1000 322000 0.0118574
1000 332000 0.0113704
1000 342000 0.0300394
1000 352000 0.0114232
1000 362000 0.0188966
1000 372000 0.0236079
1000 382000 0.0101902
1000 392000 0.0214837
1000 402000 0.0201457
1000 412000 0.0227909
1000 422000 0.0255911
1000 432000 0.0058486
1000 442000 0.0278057
1000 452000 0.0204881
1000 462000 0.0188958
1000 472000 0.0179465
1000 482000 0.0347298
1000 492000 0.0113303
